Unnamed: 0,name,currentAnnualSalary,currentMonthlySalary,active,jobTitle,gender,spatial_name,role_name,affiliation_slug,member_of_name,municipio
7227,Itziar Semberoiz Garralda,1769.7,147.48,True,Alcaldesa Del Ayuntamiento De Esparza De Salazar/Espartza Zaraitzu,female,Local,Alcalde,ageregi,Ayuntamiento De Esparza de Salazar/ES,Esparza De Salazar
7228,Alejandro Mainar Benitez,0.0,0.0,True,Alcalde Del Ayuntamiento De Salcedillo,male,Local,Alcalde,partido-popular,Ayuntamiento De Salcedillo/ES,Salcedillo
7229,Sheila Serrano Lopez,442.42,36.87,True,Alcaldesa Del Ayuntamiento De San Martín Del Río,female,Local,Alcalde,partido-popular,Ayuntamiento De San Martín del Río/ES,San Martín Del Río
7230,Raul Romero Romero,0.0,0.0,True,Alcalde Del Ayuntamiento De Saldón,male,Local,Alcalde,partido-popular,Ayuntamiento De Saldón/ES,Saldón
7231,Francisco Jose Marteles Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Santa Cruz De Nogueras,male,Local,Alcalde,vox,Ayuntamiento De Santa Cruz de Nogueras/ES,Santa Cruz De Nogueras
7232,Carmen Maorad Ubeda,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Santa Eulalia,female,Local,Alcalde,partido-popular,Ayuntamiento De Santa Eulalia/ES,Santa Eulalia
7233,Estefania Doñate Adan,7797.73,649.81,True,Alcaldesa Del Ayuntamiento De Sarrión,female,Local,Alcalde,partido-popular,Ayuntamiento De Sarrión/ES,Sarrión
7234,Jose Javier Fuertes Clavero,0.0,0.0,True,Alcalde Del Ayuntamiento De Singra,male,Local,Alcalde,partido-popular,Ayuntamiento De Singra/ES,Singra
7235,Pedro Maria Oteiza Diaz,2765.15,230.43,True,Alcalde Del Ayuntamiento De Zúñiga,male,Local,Alcalde,cuz,Ayuntamiento De Zúñiga/ES,Zúñiga
7236,Consuelo Gil Esteban,0.0,0.0,True,Alcaldesa Del Ayuntamiento De San Andrés Del Congosto,female,Local,Alcalde,psoe,Ayuntamiento De San Andrés del Congosto/ES,San Andrés Del Congosto
7237,Francisco Mora Valero,0.0,0.0,True,Alcalde Del Ayuntamiento De Tormón,male,Local,Alcalde,partido-popular,Ayuntamiento De Tormón/ES,Tormón
7238,Florencio Cebrian Martin,0.0,0.0,True,Alcalde Del Ayuntamiento De Torralba De Los Sisones,male,Local,Alcalde,partido-popular,Ayuntamiento De Torralba de los Sisones/ES,Torralba De Los Sisones
7239,Maria Teresa Gamarra Chopo,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Torre De Las Arcas,female,Local,Alcalde,psoe,Ayuntamiento De Torre de las Arcas/ES,Torre De Las Arcas
7240,Francisco Amador Celma Granja,0.0,0.0,True,Alcalde Del Ayuntamiento De Torre Del Compte,male,Local,Alcalde,teruel,Ayuntamiento De Torre del Compte/ES,Torre Del Compte
7241,Jose Miguel Celma Belmonte,0.0,0.0,True,Alcalde Del Ayuntamiento De Torrecilla De Alcañiz,male,Local,Alcalde,partido-popular,Ayuntamiento De Torrecilla de Alcañiz/ES,Torrecilla De Alcañiz
7242,Bernardino Losilla Pina,0.0,0.0,True,Alcalde Del Ayuntamiento De Torrecilla Del Rebollar,male,Local,Alcalde,partido-popular,Ayuntamiento De Torrecilla del Rebollar/ES,Torrecilla Del Rebollar
7243,Natalia Blanco Rodriguez,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Torrelacárcel,female,Local,Alcalde,psoe,Ayuntamiento De Torrelacárcel/ES,Torrelacárcel
7244,Roberto Arbizu Andueza,2892.48,241.04,True,Alcalde Del Ayuntamiento De Oco,male,Local,Alcalde,candidatura-independiente-de-oco,Ayuntamiento De Oco/ES,Oco
7245,Susanna Bazán I López,0.0,0.0,True,Diputada,female,Autonómico,Diputado,junts-per-catalunya,Parlament De Catalunya,Parlament De Catalunya
7246,Oriol Pallissó Balanyà,2112.36,150.88,True,Diputado,male,Autonómico,Diputado,erc,Parlament De Catalunya,Parlament De Catalunya
7247,Neus Ramonet I Sucarrat,0.0,0.0,True,Diputado,female,Autonómico,Diputado,erc,Parlament De Catalunya,Parlament De Catalunya
7248,Jordi Catalan Julia,17265.07,1438.76,True,Alcalde Del Ayuntamiento De Sant Llorenç D'Hortons,male,Local,Alcalde,mxh-am,Ayuntamiento De Sant Llorenç d'Hortons/ES,Sant Llorenç D'Hortons
7249,Joan Solà Herms (Patau),15009.96,0.0,True,Alcalde Del Ayuntamiento De Sant Llorenç Savall,male,Local,Alcalde,erc,Ayuntamiento De Sant Llorenç Savall/ES,Sant Llorenç Savall
7250,Sònia Jansà I Armando,13828.21,1152.35,True,Alcaldesa Del Ayuntamiento De Sant Martí Sarroca,female,Local,Alcalde,erc,Ayuntamiento De Sant Martí Sarroca/ES,Sant Martí Sarroca
7251,Marina Graells Adell,13748.28,1145.69,True,Alcaldesa Del Ayuntamiento De Sant Martí Sesgueioles,female,Local,Alcalde,sma-am,Ayuntamiento De Sant Martí Sesgueioles/ES,Sant Martí Sesgueioles
7252,Jordi Borràs Vilanova,15624.32,1302.03,True,Alcalde Del Ayuntamiento De Sant Mateu De Bages,male,Local,Alcalde,sumem-am,Ayuntamiento De Sant Mateu de Bages/ES,Sant Mateu De Bages
7253,Amadeu Parache Marra,24616.93,2051.41,True,Alcalde Del Ayuntamiento De Sant Pere De Riudebitlles,male,Local,Alcalde,erc,Ayuntamiento De Sant Pere de Riudebitlles/ES,Sant Pere De Riudebitlles
7254,Susanna Martori I Rodellas,15402.5,1283.54,True,Alcaldesa Del Ayuntamiento De Sant Pere De Vilamajor,female,Local,Alcalde,cm,Ayuntamiento De Sant Pere de Vilamajor/ES,Sant Pere De Vilamajor
7255,Oscar Bea Trincado,32628.46,2719.04,True,Alcalde Del Ayuntamiento De Cintruénigo,male,Local,Alcalde,upn,Ayuntamiento De Cintruénigo/ES,Cintruénigo
7256,Dani Mauriz Vidal,29256.26,2438.02,True,Alcalde Del Ayuntamiento De Sant Vicenç De Castellet,male,Local,Alcalde,cm,Ayuntamiento De Sant Vicenç de Castellet/ES,Sant Vicenç De Castellet
7257,Enric Mayo Rodríguez,26999.98,0.0,True,Alcalde Del Ayuntamiento De Sant Vicenç De Torelló,male,Local,Alcalde,sumem-am,Ayuntamiento De Sant Vicenç de Torelló/ES,Sant Vicenç De Torelló
7258,Paula Moreno Ventura,10728.79,894.07,True,Alcaldesa Del Ayuntamiento De Santa Maria De Besora,female,Local,Alcalde,ipb,Ayuntamiento De Santa Maria de Besora/ES,Santa Maria De Besora
7259,Cristian Parras Fernández,27944.26,0.0,True,Alcalde Del Ayuntamiento De Santa Eugènia De Berga,male,Local,Alcalde,som-seb-erc-am,Ayuntamiento De Santa Eugènia de Berga/ES,Santa Eugènia De Berga
7260,Yolanda Ruiz Baena,17307.54,1442.3,True,Alcaldesa Del Ayuntamiento De Santa Maria De Miralles,female,Local,Alcalde,fem-am,Ayuntamiento De Santa Maria de Miralles/ES,Santa Maria De Miralles
7261,Agustí Comas I Guitó,44455.06,3704.59,True,Alcalde Del Ayuntamiento De Santpedor,male,Local,Alcalde,erc,Ayuntamiento De Santpedor/ES,Santpedor
7262,Fernando Villalaín González,45319.96,0.0,True,Alcalde Del Ayuntamiento De Morata De Tajuña,male,Local,Alcalde,partido-popular,Ayuntamiento De Morata de Tajuña/ES,Morata De Tajuña
7263,Antonio Navas Espinosa,39339.99,3278.33,True,Alcalde Del Ayuntamiento De Fuensanta De Martos,male,Local,Alcalde,psoe,Ayuntamiento De Fuensanta de Martos/ES,Fuensanta De Martos
7264,Margarita Del Carmen Del Cid Muñoz,66694.37,5557.86,True,Alcaldesa Del Ayuntamiento De Torremolinos,female,Local,Alcalde,partido-popular,Ayuntamiento De Torremolinos/ES,Torremolinos
7265,David Luengo Parra,0.0,0.0,True,Alcalde Del Ayuntamiento De Montemayor Del Río,male,Local,Alcalde,partido-popular,Ayuntamiento De Montemayor del Río/ES,Montemayor Del Río
7266,Ramón Costa Palomeras,6572.53,547.71,True,Alcalde Del Ayuntamiento De Sant Joan De Mollet,male,Local,Alcalde,jperm-am,Ayuntamiento De Sant Joan de Mollet/ES,Sant Joan De Mollet
7267,Emilio Torres Velasco,42965.68,3580.47,True,Alcalde Del Ayuntamiento De Martos,male,Local,Alcalde,psoe,Ayuntamiento De Martos/ES,Martos
7268,Jose Maria Rodriguez Peralta,42296.8,3524.73,True,Alcalde Del Ayuntamiento De Yunquera,male,Local,Alcalde,partido-popular,Ayuntamiento De Yunquera/ES,Yunquera
7269,Juan Martin Pla Pla,40248.29,3354.02,True,Alcalde Del Ayuntamiento De Perafort,male,Local,Alcalde,cm,Ayuntamiento De Perafort/ES,Perafort
7270,Elisa Adela Vigil González,50029.42,3573.53,True,Diputada,female,Autonómico,Diputado,partido-popular,Asamblea De Madrid,Asamblea De Madrid
7271,Gemma María Martínez Soliño,67320.0,5610.0,True,Concejala,female,Local,,podemos,Ayuntamiento De Las Palmas,Las Palmas
7272,María Remedios Lajara Domínguez,48541.42,4045.12,True,Alcaldesa Del Ayuntamiento De Yecla,female,Local,Alcalde,partido-popular,Ayuntamiento De Yecla/ES,Yecla
7273,Jorge Gonzalez Gonzalez,0.0,0.0,True,Alcalde Del Ayuntamiento De Fontihoyuelo,male,Local,Alcalde,partido-popular,Ayuntamiento De Fontihoyuelo/ES,Fontihoyuelo
7274,Fátima Matute Teresa,103080.48,7362.89,True,Consejera de Sanidad en el Gobierno de la Comunidad de Madrid,female,Autonómico,Altos cargos,sin-partido,Comunidad De Madrid,Comunidad De Madrid
7275,Esther Lidia Martín Martín,66300.0,5525.0,True,Concejala,female,Local,,psoe,Ayuntamiento De Las Palmas,Las Palmas
7276,Jimena Mercédez Delgado-Taramona Hernández,85645.7,6117.55,True,Diputada,female,Nacional,Diputado,partido-popular,Congreso De Los Diputados,Congreso De Los Diputados
7277,María Pilar Mas Suarez,0.0,0.0,True,Concejala,female,Local,,partido-popular,Ayuntamiento De Las Palmas,Las Palmas
7278,Adrián Santana García,66300.0,5525.0,True,Concejal,male,Local,Concejal,psoe,Ayuntamiento De Las Palmas,Las Palmas
7279,Carlos Alberto Díaz Mendoza,66300.0,5525.0,True,Concejal,male,Local,Concejal,psoe,Ayuntamiento De Las Palmas,Las Palmas
7280,Andres Mulas Perez,2425.96,202.16,True,Alcalde Del Ayuntamiento De Santiago De La Puebla,male,Local,Alcalde,psoe,Ayuntamiento De Santiago de la Puebla/ES,Santiago De La Puebla
7281,Manuel Martinez Sanchez,15401.51,1283.46,True,Alcalde Del Ayuntamiento De Benalúa,male,Local,Alcalde,psoe,Ayuntamiento De Benalúa/ES,Benalúa
7282,Raquel Maria Bautista Carballo,24825.73,2068.81,True,Alcaldesa Del Ayuntamiento De Petín,female,Local,Alcalde,psoe,Ayuntamiento De Petín/ES,Petín
7283,Silvia Valdés Díaz De Freijo,63957.82,4568.42,True,Secretaria general de Medios,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7284,Tomás Otero Ferreiro,71244.72,4896.57,True,Presidente del Tribunal Administrativo de Contratación Pública de Galicia,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7285,Nicolás Vázquez Iglesias,71244.72,4896.57,True,Secretario general de Industria,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7286,Jesús Manuel Álvarez Bértolo,76823.08,4996.03,True,Director general de Centros y Recursos Humanos,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7287,Blanca Torrent Cruz,46267.33,3304.81,True,Primera Tte. Alcalde,female,Local,,partido-popular,Ayuntamiento De Córdoba/ES,Córdoba
7288,Begoña Abeijón Fernández,63957.82,4568.42,True,Directora general de Personas con Discapacidad,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7289,Natalia Lobato Mosquera,72086.36,4802.81,True,Secretaria general técnica de la Consellería de Sanidad,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7290,Elena Mancha Montero De Espinosa,69864.52,4990.32,True,Directora general de Relaciones Laborales,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7291,Narcisa Ruiz Rodríguez,53469.97,3819.28,True,Delegado PP,female,Local,,partido-popular,Ayuntamiento De Córdoba/ES,Córdoba
7292,Ana María López Losilla,46922.56,3351.61,True,Concejala,female,Local,Concejal,psoe,Ayuntamiento De Córdoba/ES,Córdoba
7293,Paula Badanelli,46922.56,3351.61,True,Concejala,male,Local,Concejal,vox,Ayuntamiento De Córdoba/ES,Córdoba
7294,José Manuel Guillén Ruiz,9469.41,789.12,True,Alcalde Del Ayuntamiento De Galera,male,Local,Alcalde,psoe,Ayuntamiento De Galera/ES,Galera
7295,Matilde Asian González,127475.44,9105.38,True,Consejera de Hacienda y Relaciones con la Unión Europea del Gobierno de Canarias,female,Autonómico,Altos cargos,partido-popular,Gobierno De Canarias,Gobierno De Canarias
7296,Alejandro Narvay Quintero Castañeda,70994.82,5071.06,True,"Consejero de Agricultura, Ganadería, Pesca y Soberanía Alimentaria del Gobierno de Canarias",male,Autonómico,Altos cargos,agrupacion-herrena-independiente,Gobierno De Canarias,Gobierno De Canarias
7297,Juan Guidu Lopez,40473.8,3372.82,True,Alcalde Del Ayuntamiento De Cabra Del Santo Cristo,male,Local,Alcalde,psoe,Ayuntamiento De Cabra del Santo Cristo/ES,Cabra Del Santo Cristo
7298,Maria Amparo Antuña Suarez,2765.15,230.43,True,Alcaldesa Del Ayuntamiento De Noreña,female,Local,Alcalde,ipn,Ayuntamiento De Noreña/ES,Noreña
7299,Pascual Salines Bito,387.12,32.26,True,Alcalde Del Ayuntamiento De Cirat,male,Local,Alcalde,partido-popular,Ayuntamiento De Cirat/ES,Cirat
7300,Tomas Manuel Fernandez Muñiz,47217.78,3934.82,True,Alcalde Del Ayuntamiento De Ribera De Arriba,male,Local,Alcalde,psoe,Ayuntamiento De Ribera de Arriba/ES,Ribera De Arriba
7301,Monserrat Estefania Gonzalez Suarez,38382.81,3198.57,True,Alcaldesa Del Ayuntamiento De Villayón,female,Local,Alcalde,partido-popular,Ayuntamiento De Villayón/ES,Villayón
7302,M. Remei Costa Reig,11915.94,993.0,True,Alcaldesa Del Ayuntamiento De Ventalló,female,Local,Alcalde,cm,Ayuntamiento De Ventalló/ES,Ventalló
7303,Ivan Garcia I Maigí,47680.76,3973.4,True,Alcalde Del Ayuntamiento De Roquetes,male,Local,Alcalde,erc,Ayuntamiento De Roquetes/ES,Roquetes
7304,Alejandra Alonso Bernal,93855.0,6703.93,True,Directora General de Recursos Humanos y Relaciones con la Administración de Justicia,female,Autonómico,Altos cargos,sin-partido,Comunidad De Madrid,Comunidad De Madrid
7305,Emilio Viciana Duro,103080.48,7362.89,True,"Consejero de Educación, Ciencia y Universidades en el Gobierno de la Comunidad de Madrid",male,Autonómico,Altos cargos,partido-popular,Comunidad De Madrid,Comunidad De Madrid
7306,Mariano De Paco Serrano,103080.48,7362.89,True,"Consejero de Cultura, Turismo y Deporte en le Gobierno de la Comunidad de Madrid",male,Autonómico,Altos cargos,sin-partido,Comunidad De Madrid,Comunidad De Madrid
7307,Olga Palacios Pérez,50490.0,4207.5,True,Concejala,female,Local,,partido-popular,Ayuntamiento De Las Palmas,Las Palmas
7308,Clotilde De Jesús Sánchez Méndez,0.0,0.0,True,Concejala,female,Local,,vox,Ayuntamiento De Las Palmas,Las Palmas
7309,Mauricio Roque González,67320.0,5610.0,True,Concejal,male,Local,Concejal,psoe,Ayuntamiento De Las Palmas,Las Palmas
7310,Antonio Iglesias Alvarez,1857.81,154.82,True,Alcalde Del Ayuntamiento De Lobeira,male,Local,Alcalde,partido-popular,Ayuntamiento De Lobeira/ES,Lobeira
7311,Julio Carlos Temes Pereira,22223.21,1851.93,True,Alcalde Del Ayuntamiento De Nogueira De Ramuín,male,Local,Alcalde,partido-popular,Ayuntamiento De Nogueira de Ramuín/ES,Nogueira De Ramuín
7312,Arturo López Iglesias,72742.66,4849.69,True,Interventor general de la Comunidad Autónoma,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7313,Manuel Heredia Pérez,63957.82,4568.42,True,Director general de Comercio y Consumo,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7314,María Eugenia Martí Cano,123946.4,8853.31,True,Directora del Gabinete Adjunta de la Vicepresidenta Primera del Gobierno,female,Nacional,,sin-partido,Gobierno De España,Gobierno De España
7315,Isabel Albás Vives,57834.16,4131.01,True,Sexta Tte. Alcalde,female,Local,,partido-popular,Ayuntamiento De Córdoba/ES,Córdoba
7316,Daniel García,57834.16,4131.01,True,Noveno Tte. Alcalde,male,Local,,partido-popular,Ayuntamiento De Córdoba/ES,Córdoba
7317,Luis Carlos Valero De La Merced,0.0,0.0,True,Alcalde Del Ayuntamiento De Alobras,male,Local,Alcalde,partido-popular,Ayuntamiento De Alobras/ES,Alobras
7318,Clara Eufemia Rivera Vidal,25955.56,2162.96,True,Alcaldesa Del Ayuntamiento De La Seca,female,Local,Alcalde,psoe,Ayuntamiento De La Seca/ES,La Seca
7319,Antonio Acevedo Prado,70364.98,5026.07,True,Director general de Mayores y Atención Sociosanitaria,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7320,Carmen Durán Parrondo,79460.18,4943.44,True,Directora general de Salud Pública,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7321,Zeltia Lado Lago,71430.06,4755.93,True,Directora general de Formación para el Empleo y Orientación,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7322,Inés Santé Riveira,67895.62,4849.69,True,Directora general de Desarrollo Rural,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7323,Silvia Cortiñas Fernández,73062.78,4872.55,True,Secretaria general técnica de la Consellería del Mar,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7324,Antonio Basanta Fernández,63957.82,4568.42,True,"Director general de Pesca, Acuicultura e Innovación Tecnológica",male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7325,Miguel Ruiz Madruga,53469.97,3819.28,True,Delegado PP,male,Local,,partido-popular,Ayuntamiento De Córdoba/ES,Córdoba
7326,Rafael Saco,46922.56,3351.61,True,Concejal,male,Local,Concejal,vox,Ayuntamiento De Córdoba/ES,Córdoba
7327,Francisco Javier Peña Tapia,0.0,0.0,True,Alcalde Del Ayuntamiento De Hontanas,male,Local,Alcalde,partido-popular,Ayuntamiento De Hontanas/ES,Hontanas
7328,Luis Javier González Delgado,30183.23,2515.27,True,Alcalde Del Ayuntamiento De Fasnia,male,Local,Alcalde,psoe,Ayuntamiento De Fasnia/ES,Fasnia
7329,Jéssica del Carmen de León Verdugo,70994.82,5071.06,True,Consejera de Turismo y Empleo del Gobierno de Canarias,female,Autonómico,Altos cargos,partido-popular,Gobierno De Canarias,Gobierno De Canarias
7330,Jaime Santiago Pertegaz Tortajada,4322.1,360.18,True,Alcalde Del Ayuntamiento De Algimia De Almonacid,male,Local,Alcalde,partido-popular,Ayuntamiento De Algimia de Almonacid/ES,Algimia De Almonacid
7331,Daniel Serrano Torró,8400.0,0.0,True,Alcalde Del Ayuntamiento De Rupià,male,Local,Alcalde,sr,Ayuntamiento De Rupià/ES,Rupià
7332,Rosana Morillo Rodríguez,128900.8,9207.2,True,Secretaria de Estado de Turismo,female,Nacional,Altos cargos,sin-partido,Gobierno De España,Gobierno De España
7333,Julio Luis Garcia Rodriguez,44617.55,0.0,True,Alcalde Del Ayuntamiento De Laviana,male,Local,Alcalde,psoe,Ayuntamiento De Laviana/ES,Laviana
7334,Jesus Maria Garcia Alvarez,837.0,0.0,True,Alcalde Del Ayuntamiento De Proaza,male,Local,Alcalde,psoe,Ayuntamiento De Proaza/ES,Proaza
7335,Leticia Magán Sanabria,59791.48,4270.82,True,"Jefa del Gabinete del consejero de Universidad, Innovación y Transformación Digital",female,Autonómico,Altos cargos,sin-partido,Gobierno De Navarra,Gobierno De Navarra
7336,Silvia Monterrubio Hernando,50029.42,3573.53,True,Diputada,female,Autonómico,Diputado,psoe,Asamblea De Madrid,Asamblea De Madrid
7337,María Victoria Trujillo León,0.0,0.0,True,Concejal,male,Local,Concejal,partido-popular,Ayuntamiento De Las Palmas,Las Palmas
7338,Faustino Arenas Saez,0.0,0.0,True,Alcalde Del Ayuntamiento De Bercial De Zapardiel,male,Local,Alcalde,partido-popular,Ayuntamiento De Bercial de Zapardiel/ES,Bercial De Zapardiel
7339,Manuel Fernandez Pereira,6641.58,553.46,True,Alcalde Del Ayuntamiento De Brazuelo,male,Local,Alcalde,partido-popular,Ayuntamiento De Brazuelo/ES,Brazuelo
7340,Kenneth Martínez Molina,47929.26,3994.1,True,Alcalde Del Ayuntamiento De El Vendrell,male,Local,Alcalde,psoe,Ayuntamiento De El Vendrell/ES,El Vendrell
7341,Marta Arocha Correa,92608.88,6614.92,True,Senadora,female,Nacional,Senador,psoe,Senado,Senado
7342,Fernando Morales Jiménez,99337.79,7095.56,True,Director del Departamento Digital de la Secretaría de Estado de Comunicación,male,Nacional,,sin-partido,Gobierno De España,Gobierno De España
7343,Juan José Ruiz Joya,54961.41,4580.12,True,Alcalde Del Ayuntamiento De Almuñécar,male,Local,Alcalde,partido-popular,Ayuntamiento De Almuñécar/ES,Almuñécar
7344,Jorge García Vega,5480.0,216.67,True,Alcalde Del Ayuntamiento De Congosto,male,Local,Alcalde,partido-popular,Ayuntamiento De Congosto/ES,Congosto
7345,Elena Rivo López,0.0,0.0,True,Diputada,female,,,partido-popular,,
7346,Emilio José De La Iglesia Lema,72265.74,6.022,True,Director general del Gabinete de la Presidencia,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7347,María Sagrario Pérez Castellanos,68551.92,4896.57,True,"Directora general de Calidad Ambiental, Sostenibilidad y Cambio Climático",female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7348,María Pilar Arias Graña,80097.02,5721.22,True,Secretaria general técnica de la Consellería de Infraestructuras y Movilidad,female,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7349,José Ramón Pardo Cabarcos,75367.86,5037.2,True,"Secretario general técnico de la Consellería de Economía, Industria e Innovación",male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7350,Pablo Fernández Vila,64614.12,4615.29,True,Director general de Planificación Energética y Recursos Naturales,male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
7351,Manuel Vila López,74711.56,4990.32,True,"Secretario general técnico de la Consellería de Cultura, Educación y Universidad",male,Autonómico,Altos cargos,sin-partido,Xunta De Galicia,Xunta De Galicia
